Model,w_idx,RX_time(ms),TX_time(ms),GPU_Active(ms),GPU_Idle(ms),1_Iter_time(ms),Total_time(ms),GPU_Memory(MB)
imagenet_inception3_async_batch64,1,0,0,0,0,0,0,0.0
imagenet_inception3_async_batch64,2,0,0,0,0,0,0,0.0
imagenet_inception3_async_dataFormat,1,0,0,0,0,0,0,17031.0
imagenet_inception3_async_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_inception3_async_optMomentum,1,0,0,0,0,0,0,12.0
imagenet_inception3_async_optMomentum,2,0,0,0,0,0,0,11.9375
imagenet_inception3_async_optRmsprop,1,0,0,0,0,0,0,8839.0
imagenet_inception3_async_optRmsprop,2,0,0,0,0,0,0,8838.9375
imagenet_inception3_async_use_fp16,1,0,0,0,0,0,0,8839.0
imagenet_inception3_async_use_fp16,2,0,0,0,0,0,0,386.9375
imagenet_inception3_async_winograd,1,0,0,0,0,0,0,1513.0
imagenet_inception3_async_winograd,2,0,0,0,0,0,0,386.9375
imagenet_inception3_async_xla,1,0,0,0,0,0,0,8839.0
imagenet_inception3_async_xla,2,0,0,0,0,0,0,8838.9375
imagenet_inception3_sync_batch128,1,0,0,0,0,0,0,17031.0
imagenet_inception3_sync_batch128,2,0,0,0,0,0,0,17030.9375
imagenet_inception3_sync_batch256,1,0,0,0,0,0,0,12.0
imagenet_inception3_sync_batch256,2,0,0,0,0,0,0,11.9375
imagenet_inception3_sync_batch32,1,0,0,0,0,0,0,0.0
imagenet_inception3_sync_batch32,2,0,0,0,0,0,0,0.0
imagenet_inception3_sync_batch64,1,0,0,0,0,0,0,67.0
imagenet_inception3_sync_batch64,2,0,0,0,0,0,0,34.9375
imagenet_inception3_sync_dataFormat,1,0,0,0,0,0,0,0.0
imagenet_inception3_sync_dataFormat,2,0,0,0,0,0,0,0.0
imagenet_inception3_sync_optMomentum,1,0,0,0,0,0,0,387.0
imagenet_inception3_sync_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_inception3_sync_optRmsprop,1,0,0,0,0,0,0,643.0
imagenet_inception3_sync_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_inception3_sync_use_fp16,1,0,0,0,0,0,0,8839.0
imagenet_inception3_sync_use_fp16,2,0,0,0,0,0,0,514.9375
imagenet_inception3_sync_winograd,1,0,0,0,0,0,0,387.0
imagenet_inception3_sync_winograd,2,0,0,0,0,0,0,386.9375
imagenet_inception3_sync_xla,1,0,0,0,0,0,0,387.0
imagenet_inception3_sync_xla,2,0,0,0,0,0,0,386.9375
imagenet_inception4_async_batch128,1,0,0,0,0,0,0,0.0
imagenet_inception4_async_batch128,2,0,0,0,0,0,0,0.0
imagenet_inception4_async_batch32,1,0,0,0,0,0,0,359.0
imagenet_inception4_async_batch32,2,0,0,0,0,0,0,358.9375
imagenet_inception4_async_batch64,1,0,0,0,0,0,0,2687.0
imagenet_inception4_async_batch64,2,0,0,0,0,0,0,8838.9375
imagenet_inception4_async_dataFormat,1,0,0,0,0,0,0,17031.0
imagenet_inception4_async_dataFormat,2,0,0,0,0,0,0,17030.9375
imagenet_inception4_async_optMomentum,1,0,0,0,0,0,0,387.0
imagenet_inception4_async_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_inception4_async_optRmsprop,1,0,0,0,0,0,0,643.0
imagenet_inception4_async_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_inception4_async_use_fp16,1,0,0,0,0,0,0,29.0
imagenet_inception4_async_use_fp16,2,0,0,0,0,0,0,30.9375
imagenet_inception4_async_winograd,1,0,0,0,0,0,0,387.0
imagenet_inception4_async_winograd,2,0,0,0,0,0,0,386.9375
imagenet_inception4_async_xla,1,0,0,0,0,0,0,17031.0
imagenet_inception4_async_xla,2,0,0,0,0,0,0,17030.9375
imagenet_inception4_sync_batch128,1,0,0,0,0,0,0,0.0
imagenet_inception4_sync_batch128,2,0,0,0,0,0,0,0.0
imagenet_inception4_sync_batch32,1,0,0,0,0,0,0,8839.0
imagenet_inception4_sync_batch32,2,0,0,0,0,0,0,8838.9375
imagenet_inception4_sync_batch64,1,0,0,0,0,0,0,345.0
imagenet_inception4_sync_batch64,2,0,0,0,0,0,0,346.9375
imagenet_inception4_sync_dataFormat,1,0,0,0,0,0,0,17031.0
imagenet_inception4_sync_dataFormat,2,0,0,0,0,0,0,17030.9375
imagenet_inception4_sync_optMomentum,1,0,0,0,0,0,0,8839.0
imagenet_inception4_sync_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_inception4_sync_optRmsprop,1,0,0,0,0,0,0,643.0
imagenet_inception4_sync_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_inception4_sync_use_fp16,1,0,0,0,0,0,0,8839.0
imagenet_inception4_sync_use_fp16,2,0,0,0,0,0,0,8838.9375
imagenet_inception4_sync_winograd,1,0,0,0,0,0,0,387.0
imagenet_inception4_sync_winograd,2,0,0,0,0,0,0,386.9375
imagenet_inception4_sync_xla,1,0,0,0,0,0,0,387.0
imagenet_inception4_sync_xla,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_async_batch128,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_async_batch128,2,0,0,0,0,0,0,2550.9375
imagenet_overfeat_async_batch256,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_async_batch256,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_async_batch32,1,0,0,0,0,0,0,455.0
imagenet_overfeat_async_batch32,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_async_batch512,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_async_batch512,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_async_batch64,1,0,0,0,0,0,0,387.0
imagenet_overfeat_async_batch64,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_async_dataFormat,1,0,0,0,0,0,0,1023.0
imagenet_overfeat_async_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_async_optMomentum,1,0,0,0,0,0,0,0.0
imagenet_overfeat_async_optMomentum,2,0,0,0,0,0,0,0.0
imagenet_overfeat_async_optRmsprop,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_async_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_async_use_fp16,1,0,0,0,0,0,0,387.0
imagenet_overfeat_async_use_fp16,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_async_winograd,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_async_winograd,2,0,0,0,0,0,0,8838.9375
imagenet_overfeat_async_xla,1,0,0,0,0,0,0,0.0
imagenet_overfeat_async_xla,2,0,0,0,0,0,0,0.0
imagenet_overfeat_sync_batch128,1,0,0,0,0,0,0,4743.0
imagenet_overfeat_sync_batch128,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_sync_batch256,1,0,0,0,0,0,0,387.0
imagenet_overfeat_sync_batch256,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_sync_batch32,1,0,0,0,0,0,0,479.0
imagenet_overfeat_sync_batch32,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_sync_batch512,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_sync_batch512,2,0,0,0,0,0,0,1410.9375
imagenet_overfeat_sync_batch64,1,0,0,0,0,0,0,387.0
imagenet_overfeat_sync_batch64,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_sync_dataFormat,1,0,0,0,0,0,0,1493.0
imagenet_overfeat_sync_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_overfeat_sync_optMomentum,1,0,0,0,0,0,0,8839.0
imagenet_overfeat_sync_optMomentum,2,0,0,0,0,0,0,8838.9375
imagenet_overfeat_sync_optRmsprop,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_sync_optRmsprop,2,0,0,0,0,0,0,8840.9375
imagenet_overfeat_sync_use_fp16,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_sync_use_fp16,2,0,0,0,0,0,0,8838.9375
imagenet_overfeat_sync_winograd,1,0,0,0,0,0,0,0.0
imagenet_overfeat_sync_winograd,2,0,0,0,0,0,0,0.0
imagenet_overfeat_sync_xla,1,0,0,0,0,0,0,8841.0
imagenet_overfeat_sync_xla,2,0,0,0,0,0,0,8840.9375
imagenet_resnet101_async_batch128,1,0,0,0,0,0,0,387.0
imagenet_resnet101_async_batch128,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_async_batch32,1,0,0,0,0,0,0,387.0
imagenet_resnet101_async_batch32,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_async_batch64,1,0,0,0,0,0,0,0.0
imagenet_resnet101_async_batch64,2,0,0,0,0,0,0,0.0
imagenet_resnet101_async_dataFormat,1,0,0,0,0,0,0,515.0
imagenet_resnet101_async_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_async_optMomentum,1,0,0,0,0,0,0,28.0
imagenet_resnet101_async_optMomentum,2,0,0,0,0,0,0,32.9375
imagenet_resnet101_async_optRmsprop,1,0,0,0,0,0,0,387.0
imagenet_resnet101_async_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_async_use_fp16,1,0,0,0,0,0,0,387.0
imagenet_resnet101_async_use_fp16,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_async_winograd,1,0,0,0,0,0,0,8839.0
imagenet_resnet101_async_winograd,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_async_xla,1,0,0,0,0,0,0,12.0
imagenet_resnet101_async_xla,2,0,0,0,0,0,0,11.9375
imagenet_resnet101_sync_batch128,1,0,0,0,0,0,0,387.0
imagenet_resnet101_sync_batch128,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_sync_batch32,1,0,0,0,0,0,0,451.0
imagenet_resnet101_sync_batch32,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_sync_batch64,1,0,0,0,0,0,0,17031.0
imagenet_resnet101_sync_batch64,2,0,0,0,0,0,0,17030.9375
imagenet_resnet101_sync_dataFormat,1,0,0,0,0,0,0,17031.0
imagenet_resnet101_sync_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_sync_optMomentum,1,0,0,0,0,0,0,0.0
imagenet_resnet101_sync_optMomentum,2,0,0,0,0,0,0,0.0
imagenet_resnet101_sync_optRmsprop,1,0,0,0,0,0,0,17031.0
imagenet_resnet101_sync_optRmsprop,2,0,0,0,0,0,0,514.9375
imagenet_resnet101_sync_use_fp16,1,0,0,0,0,0,0,0.0
imagenet_resnet101_sync_use_fp16,2,0,0,0,0,0,0,0.0
imagenet_resnet101_sync_winograd,1,0,0,0,0,0,0,17031.0
imagenet_resnet101_sync_winograd,2,0,0,0,0,0,0,17030.9375
imagenet_resnet101_sync_xla,1,0,0,0,0,0,0,12.0
imagenet_resnet101_sync_xla,2,0,0,0,0,0,0,11.9375
imagenet_resnet101_v2_async_batch128,1,0,0,0,0,0,0,387.0
imagenet_resnet101_v2_async_batch128,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_v2_async_batch32,1,0,0,0,0,0,0,387.0
imagenet_resnet101_v2_async_batch32,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_v2_async_batch64,1,0,0,0,0,0,0,515.0
imagenet_resnet101_v2_async_batch64,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_v2_async_dataFormat,1,0,0,0,0,0,0,387.0
imagenet_resnet101_v2_async_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_v2_async_optMomentum,1,0,0,0,0,0,0,17031.0
imagenet_resnet101_v2_async_optMomentum,2,0,0,0,0,0,0,1522.9375
imagenet_resnet101_v2_async_optRmsprop,1,0,0,0,0,0,0,515.0
imagenet_resnet101_v2_async_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_v2_async_use_fp16,1,0,0,0,0,0,0,8839.0
imagenet_resnet101_v2_async_use_fp16,2,0,0,0,0,0,0,8838.9375
imagenet_resnet101_v2_async_winograd,1,0,0,0,0,0,0,387.0
imagenet_resnet101_v2_async_winograd,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_v2_async_xla,1,0,0,0,0,0,0,26.0
imagenet_resnet101_v2_async_xla,2,0,0,0,0,0,0,25.9375
imagenet_resnet101_v2_sync_batch128,1,0,0,0,0,0,0,379.0
imagenet_resnet101_v2_sync_batch128,2,0,0,0,0,0,0,368.9375
imagenet_resnet101_v2_sync_batch32,1,0,0,0,0,0,0,8839.0
imagenet_resnet101_v2_sync_batch32,2,0,0,0,0,0,0,450.9375
imagenet_resnet101_v2_sync_batch64,1,0,0,0,0,0,0,17031.0
imagenet_resnet101_v2_sync_batch64,2,0,0,0,0,0,0,17030.9375
imagenet_resnet101_v2_sync_dataFormat,1,0,0,0,0,0,0,0.0
imagenet_resnet101_v2_sync_dataFormat,2,0,0,0,0,0,0,0.0
imagenet_resnet101_v2_sync_optMomentum,1,0,0,0,0,0,0,12.0
imagenet_resnet101_v2_sync_optMomentum,2,0,0,0,0,0,0,11.9375
imagenet_resnet101_v2_sync_optRmsprop,1,0,0,0,0,0,0,387.0
imagenet_resnet101_v2_sync_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_v2_sync_use_fp16,1,0,0,0,0,0,0,387.0
imagenet_resnet101_v2_sync_use_fp16,2,0,0,0,0,0,0,386.9375
imagenet_resnet101_v2_sync_winograd,1,0,0,0,0,0,0,0.0
imagenet_resnet101_v2_sync_winograd,2,0,0,0,0,0,0,0.0
imagenet_resnet101_v2_sync_xla,1,0,0,0,0,0,0,33.0
imagenet_resnet101_v2_sync_xla,2,0,0,0,0,0,0,32.9375
imagenet_resnet152_async_batch128,1,0,0,0,0,0,0,387.0
imagenet_resnet152_async_batch128,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_async_batch32,1,0,0,0,0,0,0,8839.0
imagenet_resnet152_async_batch32,2,0,0,0,0,0,0,450.9375
imagenet_resnet152_async_batch64,1,0,0,0,0,0,0,0.0
imagenet_resnet152_async_batch64,2,0,0,0,0,0,0,0.0
imagenet_resnet152_async_dataFormat,1,0,0,0,0,0,0,12.0
imagenet_resnet152_async_dataFormat,2,0,0,0,0,0,0,11.9375
imagenet_resnet152_async_optMomentum,1,0,0,0,0,0,0,387.0
imagenet_resnet152_async_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_async_optRmsprop,1,0,0,0,0,0,0,387.0
imagenet_resnet152_async_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_async_use_fp16,1,0,0,0,0,0,0,8839.0
imagenet_resnet152_async_use_fp16,2,0,0,0,0,0,0,8838.9375
imagenet_resnet152_async_winograd,1,0,0,0,0,0,0,515.0
imagenet_resnet152_async_winograd,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_async_xla,1,0,0,0,0,0,0,387.0
imagenet_resnet152_async_xla,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_sync_batch128,1,0,0,0,0,0,0,29.0
imagenet_resnet152_sync_batch128,2,0,0,0,0,0,0,32.9375
imagenet_resnet152_sync_batch32,1,0,0,0,0,0,0,387.0
imagenet_resnet152_sync_batch32,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_sync_batch64,1,0,0,0,0,0,0,17031.0
imagenet_resnet152_sync_batch64,2,0,0,0,0,0,0,17030.9375
imagenet_resnet152_sync_dataFormat,1,0,0,0,0,0,0,387.0
imagenet_resnet152_sync_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_sync_optMomentum,1,0,0,0,0,0,0,387.0
imagenet_resnet152_sync_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_sync_optRmsprop,1,0,0,0,0,0,0,387.0
imagenet_resnet152_sync_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_sync_use_fp16,1,0,0,0,0,0,0,8839.0
imagenet_resnet152_sync_use_fp16,2,0,0,0,0,0,0,8838.9375
imagenet_resnet152_sync_winograd,1,0,0,0,0,0,0,0.0
imagenet_resnet152_sync_winograd,2,0,0,0,0,0,0,0.0
imagenet_resnet152_sync_xla,1,0,0,0,0,0,0,0.0
imagenet_resnet152_sync_xla,2,0,0,0,0,0,0,0.0
imagenet_resnet152_v2_async_batch128,1,0,0,0,0,0,0,17031.0
imagenet_resnet152_v2_async_batch128,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_async_batch32,1,0,0,0,0,0,0,0.0
imagenet_resnet152_v2_async_batch32,2,0,0,0,0,0,0,0.0
imagenet_resnet152_v2_async_batch64,1,0,0,0,0,0,0,17031.0
imagenet_resnet152_v2_async_batch64,2,0,0,0,0,0,0,514.9375
imagenet_resnet152_v2_async_dataFormat,1,0,0,0,0,0,0,17031.0
imagenet_resnet152_v2_async_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_async_optMomentum,1,0,0,0,0,0,0,17031.0
imagenet_resnet152_v2_async_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_async_optRmsprop,1,0,0,0,0,0,0,0.0
imagenet_resnet152_v2_async_optRmsprop,2,0,0,0,0,0,0,0.0
imagenet_resnet152_v2_async_use_fp16,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_async_use_fp16,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_async_winograd,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_async_winograd,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_async_xla,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_async_xla,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_sync_batch128,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_sync_batch128,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_sync_batch32,1,0,0,0,0,0,0,8839.0
imagenet_resnet152_v2_sync_batch32,2,0,0,0,0,0,0,8838.9375
imagenet_resnet152_v2_sync_batch64,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_sync_batch64,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_sync_dataFormat,1,0,0,0,0,0,0,26.0
imagenet_resnet152_v2_sync_dataFormat,2,0,0,0,0,0,0,25.9375
imagenet_resnet152_v2_sync_optMomentum,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_sync_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_sync_optRmsprop,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_sync_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_sync_use_fp16,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_sync_use_fp16,2,0,0,0,0,0,0,386.9375
imagenet_resnet152_v2_sync_winograd,1,0,0,0,0,0,0,17031.0
imagenet_resnet152_v2_sync_winograd,2,0,0,0,0,0,0,17030.9375
imagenet_resnet152_v2_sync_xla,1,0,0,0,0,0,0,387.0
imagenet_resnet152_v2_sync_xla,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_async_batch128,1,0,0,0,0,0,0,0.0
imagenet_resnet50_async_batch128,2,0,0,0,0,0,0,0.0
imagenet_resnet50_async_batch256,1,0,0,0,0,0,0,387.0
imagenet_resnet50_async_batch256,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_async_batch32,1,0,0,0,0,0,0,369.0
imagenet_resnet50_async_batch32,2,0,0,0,0,0,0,366.9375
imagenet_resnet50_async_batch64,1,0,0,0,0,0,0,539.0
imagenet_resnet50_async_batch64,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_async_dataFormat,1,0,0,0,0,0,0,387.0
imagenet_resnet50_async_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_async_optMomentum,1,0,0,0,0,0,0,375.0
imagenet_resnet50_async_optMomentum,2,0,0,0,0,0,0,370.9375
imagenet_resnet50_async_optRmsprop,1,0,0,0,0,0,0,387.0
imagenet_resnet50_async_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_async_use_fp16,1,0,0,0,0,0,0,4743.0
imagenet_resnet50_async_use_fp16,2,0,0,0,0,0,0,4742.9375
imagenet_resnet50_async_winograd,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_async_winograd,2,0,0,0,0,0,0,8838.9375
imagenet_resnet50_async_xla,1,0,0,0,0,0,0,387.0
imagenet_resnet50_async_xla,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_sync_batch128,1,0,0,0,0,0,0,17031.0
imagenet_resnet50_sync_batch128,2,0,0,0,0,0,0,17030.9375
imagenet_resnet50_sync_batch256,1,0,0,0,0,0,0,31.0
imagenet_resnet50_sync_batch256,2,0,0,0,0,0,0,25.9375
imagenet_resnet50_sync_batch32,1,0,0,0,0,0,0,353.0
imagenet_resnet50_sync_batch32,2,0,0,0,0,0,0,360.9375
imagenet_resnet50_sync_batch64,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_sync_batch64,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_sync_dataFormat,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_sync_dataFormat,2,0,0,0,0,0,0,1658.9375
imagenet_resnet50_sync_optMomentum,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_sync_optMomentum,2,0,0,0,0,0,0,514.9375
imagenet_resnet50_sync_optRmsprop,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_sync_optRmsprop,2,0,0,0,0,0,0,514.9375
imagenet_resnet50_sync_use_fp16,1,0,0,0,0,0,0,4743.0
imagenet_resnet50_sync_use_fp16,2,0,0,0,0,0,0,4742.9375
imagenet_resnet50_sync_winograd,1,0,0,0,0,0,0,325.0
imagenet_resnet50_sync_winograd,2,0,0,0,0,0,0,316.9375
imagenet_resnet50_sync_xla,1,0,0,0,0,0,0,0.0
imagenet_resnet50_sync_xla,2,0,0,0,0,0,0,0.0
imagenet_resnet50_v2_async_batch128,1,0,0,0,0,0,0,17031.0
imagenet_resnet50_v2_async_batch128,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_async_batch256,1,0,0,0,0,0,0,387.0
imagenet_resnet50_v2_async_batch256,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_async_batch32,1,0,0,0,0,0,0,377.0
imagenet_resnet50_v2_async_batch32,2,0,0,0,0,0,0,370.9375
imagenet_resnet50_v2_async_batch64,1,0,0,0,0,0,0,0.0
imagenet_resnet50_v2_async_batch64,2,0,0,0,0,0,0,0.0
imagenet_resnet50_v2_async_dataFormat,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_v2_async_dataFormat,2,0,0,0,0,0,0,514.9375
imagenet_resnet50_v2_async_optMomentum,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_v2_async_optMomentum,2,0,0,0,0,0,0,8838.9375
imagenet_resnet50_v2_async_optRmsprop,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_v2_async_optRmsprop,2,0,0,0,0,0,0,8838.9375
imagenet_resnet50_v2_async_use_fp16,1,0,0,0,0,0,0,4743.0
imagenet_resnet50_v2_async_use_fp16,2,0,0,0,0,0,0,4742.9375
imagenet_resnet50_v2_async_winograd,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_v2_async_winograd,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_async_xla,1,0,0,0,0,0,0,35.0
imagenet_resnet50_v2_async_xla,2,0,0,0,0,0,0,34.9375
imagenet_resnet50_v2_sync_batch128,1,0,0,0,0,0,0,643.0
imagenet_resnet50_v2_sync_batch128,2,0,0,0,0,0,0,642.9375
imagenet_resnet50_v2_sync_batch256,1,0,0,0,0,0,0,387.0
imagenet_resnet50_v2_sync_batch256,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_sync_batch32,1,0,0,0,0,0,0,387.0
imagenet_resnet50_v2_sync_batch32,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_sync_batch64,1,0,0,0,0,0,0,8839.0
imagenet_resnet50_v2_sync_batch64,2,0,0,0,0,0,0,514.9375
imagenet_resnet50_v2_sync_dataFormat,1,0,0,0,0,0,0,387.0
imagenet_resnet50_v2_sync_dataFormat,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_sync_optMomentum,1,0,0,0,0,0,0,387.0
imagenet_resnet50_v2_sync_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_sync_optRmsprop,1,0,0,0,0,0,0,387.0
imagenet_resnet50_v2_sync_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_sync_use_fp16,1,0,0,0,0,0,0,29.0
imagenet_resnet50_v2_sync_use_fp16,2,0,0,0,0,0,0,28.9375
imagenet_resnet50_v2_sync_winograd,1,0,0,0,0,0,0,387.0
imagenet_resnet50_v2_sync_winograd,2,0,0,0,0,0,0,386.9375
imagenet_resnet50_v2_sync_xla,1,0,0,0,0,0,0,387.0
imagenet_resnet50_v2_sync_xla,2,0,0,0,0,0,0,386.9375
imagenet_vgg11_async_batch128,1,0,0,0,0,0,0,0.0
imagenet_vgg11_async_batch128,2,0,0,0,0,0,0,0.0
imagenet_vgg11_async_batch256,1,0,0,0,0,0,0,0.0
imagenet_vgg11_async_batch256,2,0,0,0,0,0,0,0.0
imagenet_vgg11_async_batch32,1,0,0,0,0,0,0,8841.0
imagenet_vgg11_async_batch32,2,0,0,0,0,0,0,8904.9375
imagenet_vgg11_async_batch64,1,0,0,0,0,0,0,8967.0
imagenet_vgg11_async_batch64,2,0,0,0,0,0,0,8966.9375
imagenet_vgg11_async_dataFormat,1,0,0,0,0,0,0,9095.0
imagenet_vgg11_async_dataFormat,2,0,0,0,0,0,0,9094.9375
imagenet_vgg11_async_optMomentum,1,0,0,0,0,0,0,8969.0
imagenet_vgg11_async_optMomentum,2,0,0,0,0,0,0,8966.9375
imagenet_vgg11_async_optRmsprop,1,0,0,0,0,0,0,8969.0
imagenet_vgg11_async_optRmsprop,2,0,0,0,0,0,0,8966.9375
imagenet_vgg11_async_use_fp16,1,0,0,0,0,0,0,387.0
imagenet_vgg11_async_use_fp16,2,0,0,0,0,0,0,386.9375
imagenet_vgg11_async_winograd,1,0,0,0,0,0,0,8839.0
imagenet_vgg11_async_winograd,2,0,0,0,0,0,0,8838.9375
imagenet_vgg11_async_xla,1,0,0,0,0,0,0,8839.0
imagenet_vgg11_async_xla,2,0,0,0,0,0,0,386.9375
imagenet_vgg11_sync_batch128,1,0,0,0,0,0,0,0.0
imagenet_vgg11_sync_batch128,2,0,0,0,0,0,0,0.0
imagenet_vgg11_sync_batch256,1,0,0,0,0,0,0,19081.0
imagenet_vgg11_sync_batch256,2,0,0,0,0,0,0,386.9375
imagenet_vgg11_sync_batch32,1,0,0,0,0,0,0,12.0
imagenet_vgg11_sync_batch32,2,0,0,0,0,0,0,11.9375
imagenet_vgg11_sync_batch64,1,0,0,0,0,0,0,363.0
imagenet_vgg11_sync_batch64,2,0,0,0,0,0,0,364.9375
imagenet_vgg11_sync_dataFormat,1,0,0,0,0,0,0,9095.0
imagenet_vgg11_sync_dataFormat,2,0,0,0,0,0,0,9094.9375
imagenet_vgg11_sync_optMomentum,1,0,0,0,0,0,0,387.0
imagenet_vgg11_sync_optMomentum,2,0,0,0,0,0,0,386.9375
imagenet_vgg11_sync_optRmsprop,1,0,0,0,0,0,0,4739.0
imagenet_vgg11_sync_optRmsprop,2,0,0,0,0,0,0,386.9375
imagenet_vgg11_sync_use_fp16,1,0,0,0,0,0,0,8905.0
imagenet_vgg11_sync_use_fp16,2,0,0,0,0,0,0,8904.9375
imagenet_vgg11_sync_winograd,1,0,0,0,0,0,0,0.0
imagenet_vgg11_sync_winograd,2,0,0,0,0,0,0,0.0
imagenet_vgg11_sync_xla,1,0,0,0,0,0,0,8967.0
imagenet_vgg11_sync_xla,2,0,0,0,0,0,0,386.9375
